State,District,Year,Season,Crop,Area,Production,Yield,AvgTemperature,MaxTemperature,MinTemperature,TotalRainfall,AvgRainfall,MaxRainfall,AvgHumidity,AvgWindSpeed,RainyDays,TemperatureStd,RainfallStd
Tamil Nadu,THOOTHUKUDI,2018,Whole Year,Turmeric,5.0,18.0,3.6,28.2,31.84,24.09,698.95,1.91,32.33,71.69,3.29,125,1.67,4.19
Tamil Nadu,THOOTHUKUDI,2018,Kharif,Urad,1409.0,1071.0,0.7601135557132718,28.2,31.84,24.09,698.95,1.91,32.33,71.69,3.29,125,1.67,4.19
Tamil Nadu,THOOTHUKUDI,2018,Rabi,Urad,40711.0,24553.0,0.6031048119672816,28.2,31.84,24.09,698.95,1.91,32.33,71.69,3.29,125,1.67,4.19
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Arhar/Tur,6.0,7.0,1.1666666666666667,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Bajra,4.0,11.0,2.75,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Bajra,11523.0,29245.0,2.537967543174521,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Banana,8237.0,408553.0,49.59973291246813,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Cashewnut,487.0,350.0,0.7186858316221766,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Coriander,2622.0,1548.0,0.5903890160183066,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Cotton(lint),53.0,130.0,2.452830188679245,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Cotton(lint),7707.0,14922.0,1.9361619307123397,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Dry chillies,11067.0,4547.0,0.4108611186410048,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Gram,12.0,11.0,0.9166666666666666,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Groundnut,19.0,48.0,2.526315789473684,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Groundnut,820.0,3071.0,3.745121951219512,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Horse-gram,8.0,7.0,0.875,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Jowar,13.0,16.0,1.2307692307692308,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Jowar,17538.0,45759.0,2.609134450906603,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Maize,33233.0,129828.0,3.906598862576355,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Moong(Green Gram),5.0,3.0,0.6,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Moong(Green Gram),25336.0,7819.0,0.308612251341964,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Onion,55.0,501.0,9.10909090909091,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Onion,4035.0,18300.0,4.535315985130112,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Ragi,35.0,143.0,4.085714285714285,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Autumn,Rice,497.0,2041.0,4.106639839034205,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Winter,Rice,4121.0,15207.0,3.690123756369813,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Summer,Rice,10901.0,40259.0,3.693147417668104,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Sesamum,13.0,8.0,0.6153846153846154,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Sesamum,410.0,298.0,0.7268292682926829,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Small millets,2.0,1.0,0.5,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Sugarcane,26.0,2811.0,108.1153846153846,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Sunflower,1813.0,1146.0,0.6321014892443464,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Sweet potato,1.0,16.0,16.0,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Tapioca,10.0,375.0,37.5,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Whole Year,Turmeric,4.0,19.0,4.75,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Kharif,Urad,2100.0,1767.0,0.8414285714285714,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,THOOTHUKUDI,2019,Rabi,Urad,53247.0,23195.0,0.4356113959471895,28.77,33.34,24.12,1030.98,2.82,102.44,70.96,3.37,131,2.21,8.1
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Arhar/Tur,1817.0,559.0,0.3076499724821134,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Bajra,2663.0,851.0,0.3195644010514457,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Banana,8871.0,404377.0,45.58415060308872,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Cashewnut,781.0,295.0,0.3777208706786171,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Coriander,698.0,222.0,0.318051575931232,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Cotton(lint),3299.0,4847.0,1.4692331009396786,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Dry chillies,1256.0,786.0,0.6257961783439491,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Rabi,Gram,55.0,33.0,0.6,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Groundnut,17463.0,31422.0,1.7993471912042605,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Horse-gram,863.0,329.0,0.3812282734646581,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Jowar,34475.0,12439.0,0.3608121827411167,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Moong(Green Gram),389.0,131.0,0.3367609254498714,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Onion,4134.0,25379.0,6.139090469279148,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Ragi,60.0,77.0,1.2833333333333334,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Rice,79576.0,236740.0,2.975017593244194,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Sesamum,425.0,262.0,0.6164705882352941,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Small millets,213.0,176.0,0.8262910798122066,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Sugarcane,7485.0,648156.0,86.5939879759519,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Sunflower,2422.0,2699.0,1.1143682906688688,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Sweet potato,39.0,813.0,20.846153846153847,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Tapioca,5771.0,231603.0,40.13221278807832,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Whole Year,Turmeric,440.0,2429.0,5.5204545454545455,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2005,Kharif,Urad,1915.0,629.0,0.3284595300261096,27.5,32.95,20.57,1173.76,3.22,91.02,70.63,2.63,109,2.91,8.49
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Arhar/Tur,1324.0,841.0,0.6351963746223565,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Bajra,2976.0,2561.0,0.8605510752688172,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Banana,8790.0,437633.0,49.78759954493743,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Cashewnut,781.0,355.0,0.4545454545454545,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Coriander,552.0,166.0,0.3007246376811594,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Cotton(lint),5508.0,13742.0,2.494916485112564,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Dry chillies,1678.0,629.0,0.3748510131108462,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Gram,43.0,26.0,0.6046511627906976,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Groundnut,13562.0,30622.0,2.2579265595044977,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Horse-gram,873.0,511.0,0.5853379152348225,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Jowar,30871.0,21481.0,0.6958310388390399,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Maize,7476.0,30669.0,4.102327447833066,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Moong(Green Gram),443.0,440.0,0.9932279909706546,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Onion,3993.0,31869.0,7.981217129977461,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Ragi,59.0,92.0,1.5593220338983051,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Kharif,Rice,71722.0,282444.0,3.938038537687181,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Sesamum,386.0,267.0,0.6917098445595855,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Kharif,Small millets,225.0,295.0,1.3111111111111111,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Sugarcane,7464.0,737734.0,98.83896034297965,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Sunflower,3723.0,5263.0,1.413644910018802,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Sweet potato,14.0,235.0,16.785714285714285,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Tapioca,6544.0,314401.0,48.04416259168704,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Turmeric,732.0,4205.0,5.744535519125683,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2006,Whole Year,Urad,2121.0,2044.0,0.9636963696369636,27.17,35.01,20.4,767.54,2.1,39.92,70.56,2.72,112,3.18,4.87
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Arhar/Tur,1153.0,498.0,0.4319167389418907,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Bajra,2043.0,976.0,0.4777288301517376,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Banana,9191.0,394532.0,42.92590577739092,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Cashewnut,801.0,458.0,0.5717852684144819,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Coriander,604.0,489.0,0.8096026490066225,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Cotton(lint),6677.0,16364.0,2.4508012580500225,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Dry chillies,1814.0,1108.0,0.6108048511576626,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Gram,49.0,29.0,0.5918367346938775,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Groundnut,14113.0,26045.0,1.845461631120244,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Horse-gram,691.0,304.0,0.4399421128798842,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Jowar,28704.0,14667.0,0.5109740802675585,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Maize,7765.0,20430.0,2.631036703155184,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Moong(Green Gram),455.0,193.0,0.4241758241758241,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Onion,3996.0,40818.0,10.214714714714717,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Ragi,79.0,147.0,1.860759493670886,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Kharif,Rice,61289.0,227332.0,3.7091810928551614,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Sesamum,579.0,332.0,0.5734024179620034,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Small millets,229.0,244.0,1.0655021834061136,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Kharif,Small millets,229.0,244.0,1.0655021834061136,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Sugarcane,6767.0,763582.0,112.8390719668982,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Sunflower,7168.0,12706.0,1.7726004464285714,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Sweet potato,10.0,136.0,13.6,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Tapioca,7493.0,394577.0,52.65941545442413,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Turmeric,659.0,3524.0,5.347496206373293,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2007,Whole Year,Urad,9365.0,3442.0,0.3675387079551521,27.48,33.76,20.75,817.27,2.24,69.68,68.09,2.61,111,2.88,6.55
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Arhar/Tur,964.0,413.0,0.4284232365145228,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Bajra,1629.0,815.0,0.5003069367710252,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Banana,8465.0,308928.0,36.49474305965741,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Cashewnut,776.0,390.0,0.5025773195876289,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Coriander,610.0,208.0,0.340983606557377,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Cotton(lint),10976.0,5338.0,0.4863338192419825,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Dry chillies,1749.0,1189.0,0.6798170383076043,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Gram,65.0,39.0,0.6,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Groundnut,13162.0,21171.0,1.6084941498252543,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Horse-gram,483.0,227.0,0.4699792960662526,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Jowar,25270.0,11228.0,0.4443213296398892,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Maize,7309.0,11443.0,1.5656040498016144,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Moong(Green Gram),338.0,76.0,0.2248520710059171,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Onion,4895.0,46274.0,9.45331971399387,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Ragi,24.0,48.0,2.0,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Kharif,Rice,72530.0,262384.0,3.617592720253688,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Sesamum,592.0,391.0,0.660472972972973,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Kharif,Small millets,120.0,96.0,0.8,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Small millets,120.0,96.0,0.8,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Sugarcane,4962.0,513607.0,103.50806126561872,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Sunflower,2410.0,4148.0,1.7211618257261412,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Sweet potato,4.0,53.0,13.25,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Tapioca,5340.0,311576.0,58.34756554307116,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Turmeric,736.0,4246.0,5.769021739130435,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2008,Whole Year,Urad,8618.0,2628.0,0.3049431422603852,26.83,32.72,19.99,1090.22,2.98,82.53,71.91,2.47,112,2.75,9.14
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Arhar/Tur,1163.0,885.0,0.7609630266552021,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Bajra,1776.0,1384.0,0.7792792792792793,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Banana,8534.0,371673.0,43.55202718537614,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Cashewnut,711.0,356.0,0.5007032348804501,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Coriander,788.0,258.0,0.3274111675126903,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Cotton(lint),9319.0,32202.0,3.455520978645777,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Dry chillies,1561.0,1248.0,0.7994875080076874,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
Tamil Nadu,TIRUCHIRAPPALLI,2009,Whole Year,Gram,46.0,28.0,0.6086956521739131,27.86,34.45,21.45,669.54,1.83,37.0,66.34,2.81,94,3.09,4.48
